20.9375,22.6875,22.4375,48.78309300373846,48.10406652933547,2018-06-11 05:07:12.046507
21.0,22.6875,22.4375,48.60914015411612,48.117799649042496,2018-06-11 05:07:14.064207
21.0,22.6875,22.4375,48.51300831616693,48.078126192111085,2018-06-11 05:07:16.076037
21.0,22.75,22.4375,48.39856565194171,48.10406652933547,2018-06-11 05:07:18.087957
21.0625,22.6875,22.5,48.38330663004501,48.10559243152514,2018-06-11 05:07:20.099797
21.0625,22.75,22.5,48.30243381399252,48.117799649042496,2018-06-11 05:07:22.112882
21.125,22.75,22.5,48.252079041733424,48.14221408407721,2018-06-11 05:07:24.125515
21.125,22.75,22.5,48.27801937895781,48.13305867093919,2018-06-11 05:07:26.139402
21.1875,22.6875,22.4375,48.26428625925078,48.081177996490425,2018-06-11 05:07:28.151135
21.1875,22.6875,22.4375,48.21393148699168,48.09185931181811,2018-06-11 05:07:30.163042
21.1875,22.75,22.4375,48.18341344319829,48.10559243152514,2018-06-11 05:07:32.175500
21.1875,22.6875,22.4375,48.19714656290532,48.082703898680094,2018-06-11 05:07:34.187447
21.1875,22.75,22.4375,48.15594720378424,48.13305867093919,2018-06-11 05:07:36.199464
21.1875,22.6875,22.4375,48.169680323491264,48.09185931181811,2018-06-11 05:07:38.219051
21.25,22.6875,22.4375,48.119325551232166,48.10864423590448,2018-06-11 05:07:40.230922
21.25,22.6875,22.4375,48.14679179064622,48.14526588845655,2018-06-11 05:07:42.249029
21.25,22.6875,22.4375,48.160524910353246,48.122377355611505,2018-06-11 05:07:44.263201
21.3125,22.6875,22.4375,48.10864423590448,48.09491111619745,2018-06-11 05:07:46.274971
21.375,22.6875,22.4375,48.09033340962844,48.07202258335241,2018-06-11 05:07:48.286305
21.3125,22.6875,22.4375,48.119325551232166,48.06897077897307,2018-06-11 05:07:50.299461
21.375,22.6875,22.4375,48.10559243152514,47.998779278248264,2018-06-11 05:07:52.311753
21.375,22.6875,22.4375,48.06439307240406,48.06897077897307,2018-06-11 05:07:54.326338
21.375,22.6875,22.4375,48.10559243152514,48.039978637369344,2018-06-11 05:07:56.339942
21.4375,22.6875,22.4375,48.06897077897307,48.02777141985199,2018-06-11 05:07:58.354988
21.375,22.625,22.4375,48.078126192111085,48.10864423590448,2018-06-11 05:08:00.369395
21.375,22.6875,22.4375,48.09185931181811,48.05371175707637,2018-06-11 05:08:02.381386
21.5,22.6875,22.4375,48.06897077897307,48.081177996490425,2018-06-11 05:08:04.393525
21.5625,22.625,22.4375,48.05371175707637,48.05371175707637,2018-06-11 05:08:06.458211
21.5,22.6875,22.375,48.05065995269703,48.03082322423133,2018-06-11 05:08:08.470580
21.5,22.625,22.4375,48.06897077897307,48.01403830014496,2018-06-11 05:08:10.483535
21.5,22.6875,22.4375,48.06897077897307,48.032349126420996,2018-06-11 05:08:12.501442
21.5,22.625,22.375,48.041504539559014,48.0170901045243,2018-06-11 05:08:14.514648
21.5,22.625,22.4375,48.078126192111085,47.98962386511025,2018-06-11 05:08:16.526363
21.5625,22.625,22.4375,48.036926832990005,47.998779278248264,2018-06-11 05:08:18.538279
21.5625,22.625,22.4375,48.06897077897307,48.01403830014496,2018-06-11 05:08:20.550402
21.625,22.625,22.4375,48.039978637369344,48.000305180437934,2018-06-11 05:08:22.562599
21.625,22.625,22.4375,48.10559243152514,47.96368352788586,2018-06-11 05:08:24.580044
21.625,22.625,22.4375,48.06439307240406,47.98657206073091,2018-06-11 05:08:26.591805
21.625,22.6875,22.4375,48.05065995269703,47.998779278248264,2018-06-11 05:08:28.609016
21.625,22.6875,22.4375,48.05065995269703,48.02624551766232,2018-06-11 05:08:30.620970
21.6875,22.625,22.4375,48.04913405050736,48.082703898680094,2018-06-11 05:08:32.632676
21.6875,22.625,22.4375,48.081177996490425,48.081177996490425,2018-06-11 05:08:34.706151
21.6875,22.625,22.4375,48.06286717021439,48.01861600671397,2018-06-11 05:08:36.718251
21.6875,22.625,22.375,48.036926832990005,48.0170901045243,2018-06-11 05:08:38.774514
21.6875,22.625,22.375,48.06439307240406,47.998779278248264,2018-06-11 05:08:40.787748
21.6875,22.625,22.375,48.01251239795529,47.98657206073091,2018-06-11 05:08:42.799734
21.6875,22.625,22.4375,48.05065995269703,47.98504615854124,2018-06-11 05:08:44.812655
21.75,22.625,22.4375,48.04913405050736,48.01251239795529,2018-06-11 05:08:46.824482
21.75,22.625,22.4375,48.02624551766232,48.081177996490425,2018-06-11 05:08:48.838122
21.75,22.5625,22.4375,48.05065995269703,48.082703898680094,2018-06-11 05:08:50.849754
21.75,22.625,22.4375,48.041504539559014,48.06439307240406,2018-06-11 05:08:52.861704
21.75,22.625,22.375,48.05371175707637,48.10864423590448,2018-06-11 05:08:54.873381
21.75,22.5625,22.375,48.01403830014496,48.082703898680094,2018-06-11 05:08:56.885289
21.75,22.5625,22.4375,48.06897077897307,48.0674448767834,2018-06-11 05:08:58.896196
21.8125,22.5625,22.375,48.041504539559014,48.10559243152514,2018-06-11 05:09:00.914269
21.8125,22.625,22.4375,48.122377355611505,48.1727321278706,2018-06-11 05:09:02.926254
21.8125,22.625,22.375,48.09643701838712,48.200198367284656,2018-06-11 05:09:04.938118
21.8125,22.625,22.4375,48.126955062180514,48.201724269474326,2018-06-11 05:09:06.951429
21.8125,22.5625,22.4375,48.04455634393835,48.27801937895781,2018-06-11 05:09:08.963924
21.875,22.5625,22.4375,48.123903257801175,48.3436331731136,2018-06-11 05:09:10.975703
21.8125,22.5625,22.4375,48.09643701838712,48.40161745632105,2018-06-11 05:09:12.988346
21.9375,22.5625,22.4375,48.126955062180514,48.35736629282063,2018-06-11 05:09:15.000832
21.875,22.5625,22.4375,48.09643701838712,48.3436331731136,2018-06-11 05:09:17.013670
21.875,22.5625,22.375,48.11322194247349,48.371099412527656,2018-06-11 05:09:19.026093
21.875,22.5625,22.4375,48.02166781109331,48.3436331731136,2018-06-11 05:09:21.040125
21.875,22.5625,22.375,48.032349126420996,48.371099412527656,2018-06-11 05:09:23.052597
21.9375,22.625,22.375,48.0170901045243,48.35584039063096,2018-06-11 05:09:25.064527
21.9375,22.5625,22.375,48.02166781109331,48.332951857785915,2018-06-11 05:09:27.076172
21.9375,22.5625,22.375,48.00488288700694,48.291752498664835,2018-06-11 05:09:29.087996
22.0,22.5625,22.375,47.991149767299916,48.21545738918135,2018-06-11 05:09:31.099660
21.9375,22.5625,22.375,48.01861600671397,48.26581216144045,2018-06-11 05:09:33.112250
21.9375,22.5625,22.375,48.035400930800336,48.21393148699168,2018-06-11 05:09:35.126231
21.9375,22.5625,22.375,48.02166781109331,48.26428625925078,2018-06-11 05:09:37.138110
21.9375,22.625,22.375,48.01861600671397,48.2383459220264,2018-06-11 05:09:39.149903
21.9375,22.625,22.375,48.00946059357595,48.22766460669871,2018-06-11 05:09:41.161629
22.0,22.5625,22.4375,47.9819943541619,48.23682001983673,2018-06-11 05:09:43.173341
21.9375,22.5625,22.375,47.9667353322652,48.26581216144045,2018-06-11 05:09:45.185063
22.0,22.5625,22.4375,47.89959563591974,48.160524910353246,2018-06-11 05:09:47.197210
22.0,22.625,22.4375,47.870603494316015,48.21850919356069,2018-06-11 05:09:49.212121
22.0,22.5625,22.4375,47.875181200885024,48.19104295414664,2018-06-11 05:09:51.224176
22.0,22.5625,22.4375,47.84771496147097,48.15594720378424,2018-06-11 05:09:53.237847
22.0,22.625,22.375,47.87670710307469,48.10559243152514,2018-06-11 05:09:55.255263
22.0,22.5625,22.375,47.84924086366064,48.09185931181811,2018-06-11 05:09:57.270074
22.0625,22.5625,22.4375,47.85839627679866,48.06439307240406,2018-06-11 05:09:59.281732
22.0,22.5625,22.4375,47.85839627679866,48.10559243152514,2018-06-11 05:10:01.298856
22.0625,22.5625,22.4375,47.84924086366064,48.081177996490425,2018-06-11 05:10:03.310719
22.0625,22.5625,22.375,47.861448081178,48.0674448767834,2018-06-11 05:10:05.322911
22.0625,22.5625,22.375,47.83855954833295,48.10559243152514,2018-06-11 05:10:07.338857
22.0625,22.5625,22.375,47.90417334248875,48.09185931181811,2018-06-11 05:10:09.350665
22.0625,22.5,22.375,47.94384679942016,48.13611047531853,2018-06-11 05:10:11.362900
22.0625,22.5625,22.4375,47.92706187533379,48.09185931181811,2018-06-11 05:10:13.378232
22.0625,22.5625,22.375,47.953002212558175,48.13611047531853,2018-06-11 05:10:15.390330
22.0625,22.5625,22.375,47.957579919127184,48.122377355611505,2018-06-11 05:10:17.404690
22.125,22.5625,22.4375,47.959105821316854,48.17425803006027,2018-06-11 05:10:19.416479
22.0625,22.5625,22.375,47.90264744029908,48.160524910353246,2018-06-11 05:10:21.430671
22.0625,22.5625,22.375,47.96826123445487,48.14984359502556,2018-06-11 05:10:23.442813
22.0625,22.5,22.375,47.94384679942016,48.14526588845655,2018-06-11 05:10:25.457939
22.0625,22.5625,22.375,47.954528114747845,48.13611047531853,2018-06-11 05:10:27.469881
22.0625,22.5,22.375,47.93011367971313,48.14526588845655,2018-06-11 05:10:29.481649
22.0625,22.5625,22.375,47.954528114747845,48.13611047531853,2018-06-11 05:10:31.493343
22.0625,22.5,22.4375,47.994201571679255,48.10864423590448,2018-06-11 05:10:33.507262
22.0625,22.5,22.375,47.93926909285115,48.039978637369344,2018-06-11 05:10:35.519117
22.125,22.5,22.375,47.949950408178836,48.05371175707637,2018-06-11 05:10:37.530900
22.125,22.4375,22.375,47.92553597314412,48.01403830014496,2018-06-11 05:10:39.542731
22.375,22.4375,22.3125,48.6350804913405,48.35584039063096,2018-06-11 07:03:31.776665
22.3125,22.375,22.3125,48.65339131761654,48.328374151216906,2018-06-11 07:03:33.790899
22.375,22.4375,22.3125,48.625925078202485,48.34210727092393,2018-06-11 07:03:35.805541
22.375,22.4375,22.25,48.667124437323565,48.3436331731136,2018-06-11 07:03:37.823654
22.375,22.4375,22.25,48.59845883878843,48.328374151216906,2018-06-11 07:03:39.835748
22.375,22.4375,22.25,48.6503395132372,48.328374151216906,2018-06-11 07:03:41.847756
